X,Y,Name,Description
7.5776508,47.5539247,Feuerschützenbrunnen,"<img src=""https://doc-0o-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/t2groi3gji7co0fvmq00hg77ak/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrADwyD4LDm5-rxmy-u2pnEc8EPvPauIiv02A4SeAnZ7Di1cVi61ztn5lJHQavMKSEyyeMrLkyl7tLuh6BmrNfho43sEBsBWCZMDaBr7gjdttJEX3hc5-7zU3dsfwSK3ou4BF2IA3HX0NmyeQGrIhwHjcthycICX1YrlZfK1HqT9BpVXlH1zV296B7Z71oKKZZ-OjTVQcNU2hpvo6xqexxll_fvRP1E7AYcol7uFwEscpMpWhY-QBcn6qU6ApCHIOUupICPsMfzrZKDaR-hChKIBpZWLQ?fife"" height=""200"" width=""auto"" /><br><br>Weiherweg (Foto Christian Lienhard, Basel)"
7.6217209,47.5658508,Feuervogel-Brunnen,"<img src=""https://doc-0k-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/oskv1bf5d62t0cm8ui3n2g6sg4/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpiqfnkNwB78pv_nUmQjwAFXCg9L2mg0XaYyOX7JR9kNVUxQsGHN7zU67eElJF8QeAhgl4Zm3V0Zs8CVlIBTLVMmwFMCS0wRGT1YtOQOqktHdmNeYfZUM6iuksZjFp3lM18Zr91b5vPUH02OmRhwC32yxAegG1K7Cxu-0_HJ4RNi_-q6HHWEiIwRd3NtVj1oIgwelGuhwKSDVgIPSK6YBH3Zfh1UT_GKiSwzyuyiz9jrkvW41Q8IUYybDlndSs_twu2jQGuE82P7ps-VZIHgg3CaTDOmw?fife"" height=""200"" width=""auto"" /><br><br>Allmendstrasse / Zu den drei Linden (Foto Christian Lienhard, Basel)"
7.6029951,47.5498198,Fische-Brunnen ,"<img src=""https://doc-00-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/dj319dgr17hvdf9e8quko1remg/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrpdPUP7KMBCsxp53WK_cm8F7fl8pNE0x7gF3vc7wGV6dp65OMNfjf6zHWNVtf9LYOUlTqLbtNfzrFys5Hjr3PX2nj12Zvf2vtnmbe2-m1HKrGpqloHfknhWVTQdO5DwiH26V1Xa7OpVSY4tDsWF_hMuswtl5u_rODPusX18thpv1ZEmWS15Rup0iLa3ujHZGSZaNP-u20QW3TPOh1LC4Q8a_NOw1f4gssuyApWlnVvNrG9ow0ULCTA3PaFGKitkorgfSvcqG04tMefYuNs-VK2VVOj9Q?fife"" height=""200"" width=""auto"" /><br><br>Sevogelstrasse (Foto Christian Lienhard, Basel)"
7.5875415,47.5512473,Fischermädchen-Brunnen,"<img src=""https://doc-14-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/hlbv928mjfp8h80qdnmga2chv8/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALovaT_HZwH7iEbNd3QwwGw0I_HQ84xHmduLMjgYPGVE-A8Y7GN7MYJoLrTLULlG0v5-mJXg3dGBpUPLaOcuWnigTfjvjpL_XSPO_buCK4oIKARkCvso8v5eyWUXxReWFe20nmwUmupjc43JgT9i1yXwEYTs-gQKnq6nDDU7bKAZvp-J1DtmL0hQNgV4Ukx4OL-Cm39Jdi2-vNNkzu9PIubggksyRDySRPxMV_9dJ-hXo9u2K9YaYKtsm4in1xf9sCqGI8Hha_1m5Gm9mWfC99QklX0GEg?fife"" height=""200"" width=""auto"" /><br><br>Steinentorstrasse / Heuwaage (Foto Christian Lienhard, Basel)"
7.6024438,47.5586817,Fischerweg-Brunnen,"<img src=""https://doc-0k-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/lhjk1ut9bb229kikk7jol0odvc/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALq4_Uo-jvGUeZiTd0QMZ6LPxGbMwjI192JgG80JSTgWxh_NNYiwJrF6ZP46r3hds9xDM6Lc_xt8LN4VZSdX_afFJE3rTcvr6FPe_UdV7ppdIBrjA6osX8C-FMYWphl2jj161HG_vni0w9kRKOpkZEkLpQusunqFLjlvG3xigB_uE3Fqydw3r8rhJIhL7391PnulE7QC0SmJreCwYTe_ZLpAA5ZHktXxobyoKiEU8n06fdGlTunKRF2cO4O_ycPr9AgYFqfe9hPSJ1bJJ71ndWjYZowRAA?fife"" height=""200"" width=""auto"" /><br><br>Fischerweg / Grenzacherstrasse (Foto Christian Lienhard, Basel)"
7.5960213,47.5415595,Fisch-Krebs-Brunnen ,"<img src=""https://doc-10-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/34dtodcdi7vmr24lkknbfv4t94/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpd1i6yqdZxsn4Qwv3isyjwCVE5FSwj-THPm3krjOfq8hU8f9Hf7dMpW5UgmBYKk-gzzYUcerG2XRvc34aInRHkBxEU7IGcVtCqAy_Z8vPspom25q_dDrLAsdQSyPInq8cm_RrhKLvnVwVBOUIQiJ57tb5rQOkpiShw9dtbuwPy6jeqn3Aiv5A5To7rdFG7DK16Fu9N4RTvZ1Z7P4HFl3LFXFY_gHXGqhby1YyWzfl9NdebxAXoMdwL3U1-7xYvqJpmMJcZGTHbPBtxK3aKyHrF-_9wjQ?fife"" height=""200"" width=""auto"" /><br><br>Bärschwilerstrasse (Foto Christian Lienhard, Basel)"
7.5869796,47.559241,Fischmarkt-Brunnen,"<img src=""https://doc-0g-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/kv9aau4uqarb824t3347rlu1p4/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALo0NIk8iTyv4d1k3k4mKog44y43hFtM1cCvC3l1Uy6zgdWPcx2CxSCSdI94U1NuRzXeKmGanFbT-yeqa-Dyvb3UaL1G8Y3HkXdeL-d02Nvvunx-Oh_EHoHHv56VuUKAP73phE2qUHpdSYZU1WCLhTDQNQMQQwGM2JH4MSfngdDqNC5d6SikOLINhx_b-yNRaxpFSp8b_Ace7TuBKuiwqYFA6cD85zP6xHWnFwgrxqfXojAqVJqTmMSHogfMQuroO7N4EUriSKVM1Iq8AjYY9Nwyw32WWQ?fife"" height=""200"" width=""auto"" /><br><br>Fischmarkt (Foto Christian Lienhard, Basel)"
7.5573532,47.5456939,Fröschgasse-Brunnen,"<img src=""https://doc-08-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/b9e42o68ks7omj9sai89dub0n0/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALr2p6ljPbbEPB1XgOWvUnvGBsJzs7g_LG3SdEmW6-vungO4pjJckEBQFQZhNw8Xi1irgWF7Lq0XT0WyC5ZJ0Jmeg3CnoGlx-BiJSJEM2_PgDwsLtuBZQ1ZNqv6g9oJPt4yiJ5KTFovMDhLE86azx9ZNsNi1lJRz6dLu6N4wXK2vNUW4tEB-oPXxkfIuqc31eQCMpT6_T_O18KaHVD5dMFt-4PJ7sag4u72CNGZwmfr3mTv9BDQrgM5GcWsAYlPVcFUFZIZ3ZlMoryZQeZEzNtGYDOyu-Q?fife"" height=""200"" width=""auto"" /><br><br>Fröschgasse (Foto Christian Lienhard, Basel)"
7.6155478,47.5514899,Galgenhügel-Brunnen,"<img src=""https://doc-08-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/rskfs7dq2uoo4ndge3987m0gn0/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALoTUMHZLxx5HglRSEO3TCmQTiltXEh5TlJrv603CHLdJDVcdo8FbSuoYvWlIzMNIkIKYy8lOaulxwdYVTTKmRxgVDRGzmYzvxc42cDdajdc_P2974OxT7VikyCyyb8-KsWKHogLSgBpNSYPKoK_i47cueDkabmckqFvhnH7p1wYyr0Cm_HulMfF-QexEjp1mZnTuliqpyHDotyWst1xlj3E4aNpFrr8xKjhWTzF8nJy9FgF3VX2kymlAb7-d2kknViBNQR2xe3OIZ0sjE5a7-tGC-y5lA?fife"" height=""200"" width=""auto"" /><br><br>Galgenhügel-Promenade  (Foto Christian Lienhard, Basel)"
7.5918854,47.5553828,Garten-Brunnen ,"<img src=""https://doc-0c-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/7egki560no3holkk6g90jj52nc/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpHlVb6dPr62RJ4uQE5upgs9nPiyrJdn3xHw22z5E59TIdNaffUMA8ZHd1GhTfElKrCulXYi38F4G6o9XvaRWmSw1UKgnthqN8mctkheUbv6M-WjQJT4wFvpImYhAKsk_SP0rKPYHPE8kYXZ-7uxIyAp6yipPIgkCOaiYPln65f80JbE7T3_B47BJxtHp7A9-o3Y6Y2bcr_i5DjGE-RuxXNbq3BSmO34Lt4uuWlyexIAKW_QeSWx-1CJ2ET08YnLINAd7J8wHSYiv20k-_1bJLnaZjC4A?fife"" height=""200"" width=""auto"" /><br><br>Münsterplatz (Foto Christian Lienhard, Basel)"
7.5850175,47.5581531,Garten-Brunnen,Nadelberg
7.6058167,47.5645016,Garten-Brunnen,Riehenstrasse
7.5695693,47.5471504,Geissen-Brunnen ,"<img src=""https://doc-08-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/lf86rofaitoqc4fvbept3j9bms/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpSwEDciGZdULUduzq7ViGR5eHfaHTHR5k39iydYpuKHUOIj9dRplPMGZ_jqYQx5yD1u9c87ShS2rxhbeZ3gmUmrBuixIUPHUKqPoawP1rPFe-6HMcMPmQSingtzS_Ayrj0QW9Pv9a1PKb03XkVGHTpD-k5JjhxOhKkYoEPDlTb2I8_XwGW0C12xWiwGmD_cdwQIV_4KPMu6L1eeYElo5agMgeGLD41As2ILSTtpd3JeFjO0bfy2RxGP4JDYz1bFjBvJlazzDu41ZTAx_6kq9dSHdUT3g?fife"" height=""200"" width=""auto"" /><br><br>Marschalkenstrasse (Foto Christian Lienhard, Basel)"
7.5885071,47.5827588,Gelpke-Brunnen,"<img src=""https://doc-14-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/b8g4goci6rgoat10adfa5lmd6c/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALofgD1BhCmCbrpWwQpBuQn74YtsFv6p5vRWlNr41gtpFphOvozQGsqtTAOmKDodgvPkwBeG9YwODQgMPYhanmK8THy5gO3ije52i_0ZLOSThlTzi--qnmqTnpIxlcCDXqmC3GWaaGSpjptjWLuel3lnHkeJiZevNfI-jZeIwdnbpvCWGTO8FebWzyAJC4U565qYC_WaA732isjUN0FCO15jjcjy_4UegEA9KMnx-aoHlb-lltrMZwpqCfUfqipqZwOrGVeHBnHQUo4TO8FElzdpbc7irw?fife"" height=""200"" width=""auto"" /><br><br>Westquaistrasse / Rheinhafen Becken I (Foto Christian Lienhard, Basel)"
7.5647655,47.5469666,Geniesser-Brunnen,"<img src=""https://doc-0o-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/3cf70559oiorf2tmjt38tb9628/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALq-IGjgiMPg_yBHLZ1sG6Mz0v3K0TrYD9QIkjbr7roDuMVzzJ-Cr00jxaEEY9f0n8AxtlipB9qwX16611hNwMLH1XA_lTkp9paWkhQtaA_BWK2vBugT3RJL73VdQL51ZwrUD6EyUTl223aWgUf_oqLmzE4U5XyPcAn1cdcDXz3jIn9r5f2ornr7i6wDfkzCh4gQ2Cn0in48K83pV_YGtupexuNKNXYP4ua5ygthfvDQ3qQJpdJECSB714-YTLzRi7V9UvPDuZU7gEHmPZxBr8hRa63RPA?fife"" height=""200"" width=""auto"" /><br><br>Neuweilerplatz (Foto Christian Lienhard, Basel)"
7.5884145,47.5559828,Gerber-Brunnen,"<img src=""https://doc-0s-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/3hr6o83drdpeekv86dc8igmd5k/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqIgKAI92MPKgzBQl5m2ECFC-5WH9dzgP14iZ45Qxdi0m2l26dyVfzfBPtiyEGgh4vR6RcfSSI8dz_MLNixX-6jBB_z9S4snrDLDWQPrn4-1WnyFe-AvACIr0qMOESEGQaNmZJp7lg-JMDicRUitjLZx7Cu25T7EywTe043-RWwrBxU_dtRsXs9tY0PIxtdZWLFb3f1q9CLhpPaiMLmBPLAYmCc7TuDJEQaFCxJBHhuuqmRV9KqO5eFKjrkGqthBdpDXwKjRzdLJ49CtY0iR9_zUG98bQ?fife"" height=""200"" width=""auto"" /><br><br>Gerbergasse / Gerbergässlein (Foto Christian Lienhard, Basel)"
7.6092526,47.561641,Glasmännlein-Brunnen,"<img src=""https://doc-0o-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/6329dbvo488j74abk1cr158dvc/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpugpwhdteEpwj-wMAqOoDX0ESffzgtirMSGRv_Pz0UDlXKGWu1Xn6X8W2OMddi3grD-IH7VullG8QwerIzdjhCEUW4DSdLisQDI1AJMGqaMq0uq0xm3GIYFAJAUThAJ4xpOu8x3vUsnLRb2KBu4U1ray-hg1qkJXeN-O8qvSCxIuNPqsw8e5iwT4I7cc9SASjiq0brCuCTa45fsYoPLfS6LsktuoUtkAYK716SsIz3mMnmT5pQpIev25ZfmFM6kg15Y_wAzO9r1TD8h4Wo9hG-0zR8BQ?fife"" height=""200"" width=""auto"" /><br><br>Wettsteinallee / Schwörstadterstrasse (Foto Christian Lienhard, Basel)"
7.5893158,47.5584219,Goldfisch-Brunnen ,"<img src=""https://doc-04-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/btb927vth30fg20e47muo54uho/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALp433cScbVoe_4U4CcGdGJUcB_54CQZFcMKPUcF3JvrYPmiALi7a3s9WjyrY8EfO-Kq6IJ2BgFuyAQi3R1sXZ2RaDMt4Naci2fxUQCRDKagWwSX4mNkp7r0zgIrlMpFKn-qVhbp_M8AiMpJK8Ye1nhyC0GRYez4TZhwskrSsgfhq-eKG8HivzCFrtbmFwM1COUoykPSLYRxjXe97WLQngu33Pqpl-ZsdZ3N6r_NPsyVWvocH9gNQzCo5DXEVzeuQNt5ShokPLf1hAuTLAAzD-6ZMJ2XtQ?fife"" height=""200"" width=""auto"" /><br><br>Rheinsprung (Foto Christian Lienhard, Basel) "
7.568196,47.5538052,Gotthelfplatz-Brunnen,"<img src=""https://doc-10-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/ecjo0gn532e3jsptec3v047g9s/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALoUl2WH1xw8AsRhNgfFsAlrG0uH6--pj2ZKWJBhtA3BSgM1mQRjvZOfdPh_a-7Quu6GgUgIB3tI-VF3R2MQOi-Z7OOaNfW-JL-Qlxam_3F7sug0YU5TxFFc1DKFYIJnMe-CNXQncImppXweagL-BWzy11uMbuFMwFaQRRkpW5H8-pdc9XLgz-2waatbiCPLdrAYhmTO1yPNSrfiPJLZs9vsQ7FfJ2BiE53V_r4oU1Lz5VFE2FYDd5pFOIVcimZcwwxKQy4-S68sCKyRyxTtPEhcZBQa9w?fife"" height=""200"" width=""auto"" /><br><br>Gotthelfplatz 7 / Gotthelfstrasse "
7.598214,47.5418338,Hans im Glück-Brunnen ,"<img src=""https://doc-08-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/hkl2gbausur26ir0qb7nlddhoc/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrH46Tk9hmZpMxaACAhDowgtLeJwmHOYOpsmZq9uExTBZgV2Qw1sRcyYbnkc0y8r7S5NUqgdOgkbfNsi3Ne2Dv-j38aDXtPr_43vMjzAhxs7TARJ2CNeFdnlM6FeJ1iQY2wOh4F_YbqWR8F6YT6LETtQ9HuQ2YYV8rjPBVRLgixaihq2JRFKFSh7JU45spn4JoYejQQmjQP5CMI1o1DoxxAY0cm0Sd0fVWuq0VKPVl8ccgeHdvtnhKU4n9IX9qcm4wh0OrBj-H8CVN-dzm17UXtA7eRYA?fife"" height=""200"" width=""auto"" /><br><br>Thiersteinerallee / Güterstrasse (Foto Christian Lienhard, Basel)"
7.5831695,47.5512944,Hasen-Brunnen,"<img src=""https://doc-0c-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/avpagvsmqlc2hp7hp3rvmfijsk/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALruwSyF2etRGngQplLhDw5n2T72YUtpwRzLuBeOWhXTo1NSoGTNwVEAfNVQ5O0aFas_lGAaqzTX1hzTPxYySgTXinemfkZgJtOeJaYFbm1MMKKl4DkWfCuneYf-P-4RAmzWN5sZDeDm9RUyiCYWjkQDY-vev0_Kw9mpGsWaLk51W9fw0rV-PFXqnvQoYnWj9CcftVBgbNNzGW_y9CJYlhafL8V8M4gp9BLNCQ2YWtpZOGeozUNw3NVTqyO84co0aCUIRVc81b_Z2jgn2FtprVwvxGl-vQ?fife"" height=""200"" width=""auto"" /><br><br>Hasenberg / Holbeinstrasse (Foto Christian Lienhard, Basel)"
7.6042235,47.536618,Hechtliacker-Brunnen,"<img src=""https://doc-0c-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/gt2r0s2941n0mtqrs1akbn6s8s/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALq3RFfWntjaoEOIE0bJMOYVo1ZE2ttZTU_DFsDsToQnysXdefyye-xm27Qr9V9kELDdLYK0U3agtL-qPo3PZWJIUqktXxUTOLx_MI9vw3_nV7WE41MpRVNZv63MjBlrv2GF6VTAnASovC28ygVmZyEnkGYY3TfMomgupJnUA7wEUNE2ZfUqCsAc9hK37k2jddeXF0VYQRLMDvThQt97NCKz5kMVrTvoRd2rH6OEtnM_PIOFxR6-57aJVMf39IrYy5o--9Zdtv7_kiSw5GEPecXcRQgSAw?fife"" height=""200"" width=""auto"" /><br><br>Reinacherstrasse / Hechtliacker (Foto Christian Lienhard, Basel)"
7.5672278,47.5599795,Helvetiaplatz-Brunnen,"<img src=""https://doc-0s-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/u4qgvro6odober9bcfk4orgdpk/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALq7Cj3MUTbTfDdh5M4GLUbJXCJGRAjd6H8jnIYguEcAu_8gDq3BMeAnmzVZwByi-SOtmMtFMscqPvQbc-zXDqUdey5sRdRDXbKBVERfNxDxQEDspn1Q-wgcrm6FwYPfFv8BjKtp5sgql4Gf5HU-dmmcq_7R0gJ1CihSuLUjKW5br6TFdFcIClB1tLdF7xVEcxrGBuWWjk2048BdUFXJPgTYEDrwBE3Uu0TlHgnFjo5SHzITddvLYKpESiNi290Yn8zp6TQhII-5GRmkqFSYbO6r_nLp4w?fife"" height=""200"" width=""auto"" /><br><br>Helvetiaplatz / Obwaldnerstrasse (Foto Christian Lienhard, Basel)"
7.6014246,47.5325309,Heugumpervogel-Brunnen,"<img src=""https://doc-0g-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/hp0860p413vvqd88puujm7n1f8/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrwKupuwIRsZfslX163HqZmrS8AvbKz_LzG22wnImlc1SKFEsZEX8hvWP1pU7RAQB0CsJb7dg08P3h-9zLvoRQR33KtQvbnpexPk_4S0MQ8vOAC9uUTAtsFa8qn1qtq3SnXeYqCZvn74nQWawmCy22mgBoxBId8sGj81B5Lih1Q5yhMijncxK1UtqsxMVVoTl3Rl1V2LYlxucc1lywpxw3GFBEEdNqLXEPkdsuwzP_ux9WBhlD1PTEm4BkO16l8vTFHjVkM4ZH42v8a6Ta63_rYlyHOPQ?fife"" height=""200"" width=""auto"" /><br><br>Jakobsbergerstrasse (Foto Christian Lienhard, Basel)"
7.5956109,47.5399552,Hirschkuh mit Kälbchen ,"<img src=""https://doc-14-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/v8tb2edsjroimugumeacgo905o/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALorriESNaH9T_fXvfEw3Z7uqImkQq1NQTPl-SiLzS5UdWrv42t42GIrOKXxKDP4eK3bBMEdhHhc30iMHXSfs_zbMEmutbvaPeU4_HEii7ICMO3FpElgf2ooWqcrPcnknpK2cJyPv2_BDFBbKfbrqj1SMo0mIFmTm6PZMnwSibORyj_d4sBOMr2qgbhnfYKQh-lCPKy0FceICOVBM6zcvpXkPM9Nw3KF_vDtSHm4mSETFyfLXGEOq5btmOZyddBxyyDSw858HBQcC9IHTiXE_p5Hmnju_w?fife"" height=""200"" width=""auto"" /><br><br>Gundeldingerstrasse (Foto Christian Lienhard, Basel)"
7.5925814,47.5453915,Hochstrasse-Brunnen,"<img src=""https://doc-14-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/78f0i7ad7tvluvqpm6popeu3rs/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALoYLMCeP8V1qR-EcHU5lGsoj0VB_5pvVGS_hj749SfMK47FP3er_57f5dTEgbGbe_AShE3jzkDDncFRLLoqpHLTiIR_VwczuazDJ7dwF33HbfOZ3MRfArVWdhS-2nSwXFy_IBo17eh3rVKFa_oanWq2D-QGo74bt5w9tWUHQ-v9itu2juYE8OSYxEYA_HuEbR4reDcxpXktKc_s81wXlwzahiDgRYSDB3UZ0nMt1uIryAr7kqLwUu6zJqbNAFr4ISUadGE26jn83Dk_D-mzObTjhTqIeQ?fife"" height=""200"" width=""auto"" /><br><br>Hochstrasse / Pfeffingerstrasse (Foto Christian Lienhard, Basel)"
7.5852254,47.5584056,Hof-Brunnen,Heuberg
7.586199,47.556067,Hof-Brunnen ,"<img src=""https://doc-0s-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/3itu569gpi9rac7k73thh22da0/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALogT2Xyr6ENP52MdWujA8C6T4hypiamwWXatHVDm02E9coGSXJRUr2FeFbePiNr0En-a6AzQ2dsklyxyBScOTxorbP9iifabK6is5mIX-e9dS1OiUruEQ5IWHXvkbbSrWRrxitodAoYeDtZT22oA56cjVk-FXdH0Y7bN9m7qKwEA8gtaMYgZEUY8ObXYHwcIdYwE2lqjSfY7HXDmOMaMPFF-xOk-cD3PX3gSmXZOmlpKZzHd-8MofsYYD-6fAbLbl9AOyDhvFZQcInUOaP-FdxZjj_nNQ?fife"" height=""200"" width=""auto"" /><br><br>Heuberg 28 (Foto Christian Lienhard, Basel)"
7.5865383,47.5432189,Hof-Brunnen ,"<img src=""https://doc-00-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/kmuhl4ve801hovtlaks1vt841c/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALonMFITGgVV5ebV904T4tF4pWbYlm396gDzl4ymCxwm5UuoA77EHPZ0-uh6DjFRb-HlFkmQg4qils26CszGgB3E-72bfGfb1Tcew5VLAeenCHGQ6TcDksb-GhEb627bBp_M6CB_R6LiqyJt5JDHx9BARCvQb8Pnf9t9mGv9HvgMpDemPwApfUpjKz3WPfJV-nwysBoxDwrGqZxmS2LTSa58kpWlisnWC-aY5bduyzQFBZUxDJiJi3SO6OEoNto0xrG8PPPXCQ0VfYRFiwWslYeK5Gi6-Q?fife"" height=""200"" width=""auto"" /><br><br>Sempacherstrasse 60 (Foto Christian Lienhard, Basel) "
7.5768542,47.5687736,Hof-Brunnen,"<img src=""https://doc-0o-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/mea1gsfd2rr0e46a3e430mgu0g/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALr-_iAv8L5movh34tAudQb5W8h4ZNRrAH8QOWDqIUZSMkCSjgFMRjKDLW7glqM243gkPGScyL2AD6chbEwG9iVvmfGCE9oHjvRhFYPHRJdIR-BjFV6y7312uiMqqTrpUzgKpGHfvTXWnfl3fdbWMFYZL8w_1Y_9sCVBU70oubxW8RQHNFC3D5S8u740IUQpsD6GRFR4mhG0RPTOCiRwtBjetm82DU98IMifA9DSzlVKKpGRuydCN7vtfS6fcg6XIKJosSjfrajuoCycYs3MuA5TBa-xtg?fife"" height=""200"" width=""auto"" /><br><br>Lothringerstrasse (Foto Christian Lienhard, Basel)"
7.6067635,47.5650455,Hofgarten-Brunnen Mücke ,"<img src=""https://doc-0c-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/povnjh7j86au31keo9kgf7ki0g/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALphmFs0Vq4Tv-5u4gZdcZm7zOAEN-hbk1vm1NZRLNzGKdl1IEvyWIlV2m8qcO7w806tUZ7gNZiw75Ye47UxZIxDLuZLQm0Vl4nJOjMKXMo8ybvv-qy1DNwsNc6sY2AT4i2dxox0wcSVD7wWRo87Q_Y5avQ-pteWpHaqoXU7eWbSvGYZ3whq9FQW2corVxM0Kn8hnVnvbLMO9cRMC3RBP3KWV5CAvfmDghOAS9o_CLf0g3iv0dwex7W-HZXA4pTy_8YCzFOfQsynCLY-OeM4HXl1bmUrwg?fife"" height=""200"" width=""auto"" /><br><br>Schulhaus zur Mücke (Foto Christian Lienhard, Basel)"
7.582849,47.5572635,Holbein-Brunnen,"<img src=""https://doc-0o-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/gljak8rofifvk34bokfhveteuc/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALoMT2u_GtOAwVcB2lpTMiroarjz8N_Di6yXSxTnBmOLvlZt2pVkwKzS0SClQYBNoqLu1DXV06sVPpRvvtCQ6xCTe9HqivPXNCnoH_SWWOr5I6ZMF9mMmw9u5D0opGofYO55VHUa7hws4lYl_vGOiZQX1LcrcUNF5e0KoyO3yIk4eyKcTUrn5lc-_LZdGjSIlmh_LlQwA-AY5g4wfjLkDai-qeD79CDK4SFKIEmqoSesYFRXXJtvZorMTcqYbWcrU8r8V6E9hjGD-aCnGnReUd9cccWaww?fife"" height=""200"" width=""auto"" /><br><br>Spalenvorstadt / Schützenmattstrasse (Foto Christian Lienhard, Basel)"
