ID;GEST;NUM;Localisati;ADR_S;dep;ARRO;MODELE;NB;TYPE_ENP;CLASSEE;COMPTEUR;OUV_HIVER;SDF;EN_SERVICE;COMM;ADR_APUR;ARR;code;CFA;NUM1;LET;TYPV;LIBV;CLE;num_ox;ARRO1;QUA;A_BOIRE;Geo Shape;Geo Point
114.0;DPA;15;Fontaine Stravinsky;Place Igor Stravinsky;75.0;75004;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;;pl Igor Stravinsky;104;12.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;0;"{""type"": ""Point"", ""coordinates"": [2.351279514168794, 48.8595079891472]}";48.8595079891,2.35127951417
504.0;DEVE;;Bois de Vincennes;réparties dans tout le bois;75.0;75012;Borne-fontaine;48.0;Non;Non;Non;Non;Oui;Oui;;Bois de Vincennes;112;4.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.442409283298865, 48.831277179537324]}";48.8312771795,2.4424092833
757.0;EDP;53;;115 rue de la Tombe Issoire;75.0;75014;Wallace;1.0;Non;;Oui;Non;;;;115 rue de la Tombe Issoire;114;11.0;?;118;;#N/A;#N/A;?-118;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.331264505611012, 48.8240731068944]}";48.8240731069,2.33126450561
1224.0;DVD;18/148;;Square de Jessaint;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;sq de Jessaint;118;14.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.358409446320748, 48.88468870442366]}";48.8846887044,2.35840944632
534.0;DEVE;85;Parc floral - Patio 8;2 route de la Pyramide;75.0;75012;Fontaine ornementale;1.0;;;;;;;;2 route de la Pyramide;112;12.0;Z673;2;;RTE;PYRAMIDE;Z673-2;prob;0.0;0.0;0;"{""type"": ""Point"", ""coordinates"": [2.44192456693539, 48.83830686383263]}";48.8383068638,2.44192456694
1010.0;DDEEES;;Marché Porte Molitor;1 place de la Porte Molitor;75.0;75016;Borne marché;1.0;Non;Non;;;;;;1 place de la Porte Molitor;116;13.0;7732;1;;PL;PORTE MOLITOR;7732-1;;16.0;61.0;0;"{""type"": ""Point"", ""coordinates"": [2.257307646950051, 48.84544061670595]}";48.8454406167,2.25730764695
998.0;DPA;67;Fontaine d'Auteuil;1 place de la porte d'auteuil;75.0;75016;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;accessible;1 place de la porte d auteuil;116;12.0;7644;1;;PL;PORTE D AUTEUIL;7644-1;;16.0;61.0;0;"{""type"": ""Point"", ""coordinates"": [2.257715663497972, 48.848392330191345]}";48.8483923302,2.2577156635
1025.0;DDEEES;;Marché Auteuil;6 rue Donizetti;75.0;75016;Borne marché;1.0;Non;Non;;;;;;6 rue Donizetti;116;13.0;2896;6;;RUE;DONIZETTI;2896-6;;16.0;61.0;0;"{""type"": ""Point"", ""coordinates"": [2.265096611136842, 48.84821862117696]}";48.8482186212,2.26509661114
872.0;DEVE;106;Bassin MS 1;2 rue de la Montagne de la Fage;75.0;75015;Fontaine ornementale;1.0;;;;;;;;2 rue de la Montagne de la Fage;115;12.0;6455;2;;RUE;MONTAGNE DE LA FAGE;6455-2;;15.0;60.0;0;"{""type"": ""Point"", ""coordinates"": [2.273978863802501, 48.84151171282668]}";48.8415117128,2.2739788638
923.0;DDEEES;;Marché Lefèvbre;63 boulevard Lefevbre;75.0;75015;Borne marché;1.0;Non;Non;;;;;;63 bd Lefevbre;115;13.0;5469;63;;BD;LEFEBVRE;5469-63;;15.0;57.0;0;"{""type"": ""Point"", ""coordinates"": [2.292983994804049, 48.83092555198153]}";48.830925552,2.2929839948
964.0;DVD;15/121;;Place Etienne Pernet;75.0;75015;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;pl Etienne Pernet;115;14.0;3396;1;;PL;ETIENNE PERNET;3396-1;numnr;15.0;60.0;1;"{""type"": ""Point"", ""coordinates"": [2.292120469621727, 48.84264614416597]}";48.8426461442,2.29212046962
985.0;DEVE;;Square Thomas-Jefferson;Place des Etats-Unis;75.0;75016;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;pl des Etats Unis;116;4.0;3381;1;;PL;ETATS UNIS;3381-1;numnr;16.0;64.0;1;"{""type"": ""Point"", ""coordinates"": [2.294409063606216, 48.867941803782784]}";48.8679418038,2.29440906361
1086.0;DDEEES;;Marché Grenelle;100 boulevard de Grenelle;75.0;75015;Borne marché;1.0;Non;Non;;;;;;100 boulevard de Grenelle;115;13.0;4310;100;;BD;GRENELLE;4310-100;;15.0;59.0;0;"{""type"": ""Point"", ""coordinates"": [2.295517309843977, 48.84959980334429]}";48.8495998033,2.29551730984
1087.0;DDEEES;;Marché Grenelle;105 bis boulevard de Grenelle;75.0;75015;Borne marché;1.0;Non;Non;;;;;;105 bis boulevard de Grenelle;115;13.0;4310;105;B;BD;GRENELLE;4310-105B;;15.0;59.0;0;"{""type"": ""Point"", ""coordinates"": [2.297307801429106, 48.84948529966368]}";48.8494852997,2.29730780143
960.0;DVD;15/138;;Place  Cambronne;75.0;75015;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;pl  Cambronne;115;14.0;1453;1;;PL;CAMBRONNE;1453-1;numnr;15.0;59.0;1;"{""type"": ""Point"", ""coordinates"": [2.30192506910281, 48.84777154146495]}";48.8477715415,2.3019250691
837.0;DEVE;;Square Garibaldi;3 boulevard Garibaldi;75.0;75015;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;3 boulevard Garibaldi;115;4.0;3957;3;;BD;GARIBALDI;3957-3;;15.0;58.0;1;"{""type"": ""Point"", ""coordinates"": [2.302390589981713, 48.84816196855832]}";48.8481619686,2.30239058998
844.0;DEVE;;Square Blomet;43 rue Blomet;75.0;75015;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;43 rue Blomet;115;4.0;1019;43;;RUE;BLOMET;1019-43;;15.0;58.0;1;"{""type"": ""Point"", ""coordinates"": [2.30548145478186, 48.84203033338645]}";48.8420303334,2.30548145478
1062.0;DEVE;;Square Paul-Paray;24 rue Christine-de-Pisan;75.0;75017;Modèle spécifique;1.0;Non;Non;Non;Non;Oui;Oui;;24 rue Christine de Pisan;117;7.0;2030;24;;RUE;CHRISTINE DE PISAN;2030-24;;17.0;67.0;1;"{""type"": ""Point"", ""coordinates"": [2.308151872800653, 48.88960033736694]}";48.8896003374,2.3081518728
265.0;DDEEES;;Marché Saxe-Breteuil;43 avenue de Saxe;75.0;75007;Borne marché;1.0;Non;Non;;;;;;43 avenue de Saxe;107;13.0;8866;43;;AV;SAXE;8866-43;;7.0;27.0;0;"{""type"": ""Point"", ""coordinates"": [2.311024941688286, 48.84792853804125]}";48.847928538,2.31102494169
1100.0;DVD;17/137;;133 Avenue de Clichy;75.0;75017;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;133 Avenue de Clichy;117;14.0;2112;133;;AV;CLICHY;2112-133;;17.0;68.0;1;"{""type"": ""Point"", ""coordinates"": [2.319878749244571, 48.89059933554842]}";48.8905993355,2.31987874924
1045.0;DEVE;;Jardin Paul-Didier;12 rue du Colonel Manhès;75.0;75017;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;12 rue du Colonel Manhes;117;4.0;2208;12;;RUE;COLONEL MANHES;2208-12;;17.0;68.0;1;"{""type"": ""Point"", ""coordinates"": [2.320746164529936, 48.894992729749696]}";48.8949927297,2.32074616453
